"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2023","16,589.9","16,600.8","16,703.1","16,567.3","","-0.02%"
"08/01/2023","16,593.8","16,580.5","16,633.1","16,486.4","","0.10%"
"07/31/2023","16,576.5","16,638.7","16,658.9","16,577.4","","-0.27%"
"07/28/2023","16,621.6","16,467.0","16,676.4","16,460.3","","1.02%"
"07/27/2023","16,454.0","16,640.9","16,725.8","16,448.3","","-1.12%"
"07/26/2023","16,641.1","16,571.2","16,680.7","16,520.3","","0.44%"
"07/25/2023","16,568.4","16,622.4","16,641.2","16,522.5","","-0.28%"
"07/24/2023","16,615.1","16,718.3","16,747.4","16,614.1","","-0.53%"
"07/21/2023","16,703.7","16,685.6","16,752.2","16,680.3","","0.17%"
"07/20/2023","16,675.3","16,794.4","16,843.5","16,663.1","","-0.66%"
"07/19/2023","16,785.8","16,834.9","16,855.1","16,755.4","","-0.25%"
"07/18/2023","16,827.8","16,859.6","16,911.9","16,807.1","","-0.16%"
"07/17/2023","16,855.5","16,804.8","16,881.7","16,775.6","","0.39%"
"07/14/2023","16,790.0","16,803.3","16,820.5","16,749.0","","-0.04%"
"07/13/2023","16,796.7","16,782.8","16,806.3","16,652.5","","0.13%"
"07/12/2023","16,775.5","16,666.9","16,797.8","16,598.8","","0.71%"
"07/11/2023","16,657.6","16,714.7","16,734.5","16,618.4","","-0.30%"
"07/10/2023","16,707.5","16,604.6","16,717.8","16,582.7","","0.69%"
"07/07/2023","16,593.1","16,379.7","16,609.9","16,371.4","","1.34%"
"07/06/2023","16,374.0","16,295.8","16,400.0","16,280.0","","0.52%"
"07/05/2023","16,288.8","16,309.6","16,380.8","16,292.0","","-0.10%"
"07/04/2023","16,304.6","16,395.3","16,415.8","16,306.6","","-0.50%"
"07/03/2023","16,386.8","16,357.6","16,429.1","16,332.2","","0.20%"
"06/30/2023","16,354.1","16,287.9","16,390.6","16,243.6","","0.42%"
"06/29/2023","16,285.1","16,361.3","16,404.8","16,281.1","","-0.43%"
"06/28/2023","16,355.6","16,433.3","16,437.0","16,336.6","","-0.44%"
"06/27/2023","16,427.5","16,381.4","16,458.0","16,365.8","","0.37%"
"06/26/2023","16,366.9","16,338.2","16,404.6","16,333.0","","0.27%"
"06/23/2023","16,322.6","16,369.8","16,417.7","16,258.0","","-0.25%"
"06/22/2023","16,362.8","16,419.3","16,451.9","16,356.3","","-0.29%"
"06/21/2023","16,410.1","16,377.0","16,426.8","16,271.0","","0.26%"
"06/20/2023","16,367.0","16,378.5","16,450.4","16,338.0","","-0.02%"
"06/19/2023","16,370.6","16,341.9","16,405.5","16,326.9","","0.26%"
"06/16/2023","16,328.9","16,356.6","16,385.2","16,305.3","","-0.12%"
"06/15/2023","16,348.8","16,134.0","16,370.0","16,103.5","","1.34%"
"06/14/2023","16,132.8","16,036.9","16,185.4","16,026.5","","0.64%"
"06/13/2023","16,030.0","15,984.6","16,085.2","15,983.9","","0.28%"
"06/12/2023","15,984.9","15,954.5","16,038.1","15,931.5","","0.26%"
"06/09/2023","15,943.2","16,059.8","16,096.3","15,941.9","","-0.68%"
"06/08/2023","16,052.9","15,917.4","16,068.0","15,912.2","","0.89%"
"06/07/2023","15,911.8","15,889.1","15,979.2","15,876.8","","0.17%"
"06/06/2023","15,884.5","15,953.1","15,958.4","15,850.4","","-0.38%"
"06/05/2023","15,944.8","16,057.3","16,060.3","15,893.6","","-0.61%"
"06/02/2023","16,042.9","16,133.7","16,158.5","16,046.0","","-0.50%"
"06/01/2023","16,123.9","16,024.3","16,142.7","15,980.8","","0.67%"
"05/31/2023","16,016.0","16,087.9","16,090.5","15,941.1","","-0.39%"
"05/30/2023","16,078.0","16,029.1","16,105.1","15,989.6","","0.36%"
"05/29/2023","16,020.0","16,040.7","16,085.1","16,025.4","","-0.08%"
"05/26/2023","16,032.4","16,029.4","16,090.8","16,003.3","","0.08%"
"05/25/2023","16,019.5","16,017.5","16,078.8","16,003.3","","0.06%"
"05/24/2023","16,009.2","16,028.7","16,095.0","16,013.8","","-0.07%"
"05/23/2023","16,020.4","16,099.1","16,113.2","16,010.1","","-0.45%"
"05/22/2023","16,092.2","16,139.9","16,164.5","16,074.5","","-0.15%"
"05/19/2023","16,116.6","16,011.1","16,163.0","15,994.0","","0.71%"
"05/18/2023","16,002.7","16,113.7","16,126.3","15,997.7","","-0.65%"
"05/17/2023","16,106.8","16,097.5","16,182.6","16,068.3","","0.10%"
"05/16/2023","16,090.6","16,093.5","16,162.0","16,068.8","","0.03%"
"05/15/2023","16,085.1","16,012.6","16,119.4","15,995.6","","0.56%"
"05/12/2023","15,995.4","16,070.0","16,140.1","16,000.1","","-0.45%"
"05/11/2023","16,066.9","16,169.5","16,195.3","16,047.9","","-0.59%"
"05/10/2023","16,162.6","16,145.6","16,208.5","16,110.6","","0.15%"
"05/09/2023","16,138.6","16,178.8","16,238.5","16,115.4","","-0.20%"
"05/08/2023","16,170.4","16,190.9","16,266.3","16,162.3","","0.04%"
"05/05/2023","16,163.4","16,165.6","16,220.3","16,093.3","","0.03%"
"05/04/2023","16,158.6","16,241.6","16,283.5","16,126.7","","-0.47%"
"05/03/2023","16,234.6","16,174.2","16,289.3","16,174.2","","0.40%"
"05/02/2023","16,170.0","16,097.4","16,188.2","16,078.5","","0.47%"
"05/01/2023","16,094.8","16,189.1","16,192.7","16,083.5","","-0.41%"
"04/28/2023","16,160.8","16,215.4","16,231.6","16,081.3","","-0.30%"
"04/27/2023","16,209.7","16,380.8","16,392.7","16,161.0","","-0.99%"
"04/26/2023","16,372.3","16,287.9","16,460.9","16,280.5","","0.55%"
"04/25/2023","16,282.5","16,397.8","16,429.7","16,275.3","","-0.62%"
"04/24/2023","16,384.8","16,316.1","16,405.2","16,278.3","","0.49%"
"04/21/2023","16,304.7","16,285.0","16,321.3","16,237.5","","0.18%"
"04/20/2023","16,275.0","16,264.2","16,315.4","16,229.3","","0.12%"
"04/19/2023","16,255.7","16,287.9","16,306.5","16,205.5","","-0.15%"
"04/18/2023","16,279.5","16,156.6","16,305.0","16,152.9","","0.78%"
"04/17/2023","16,154.1","16,155.3","16,269.7","16,113.4","","-0.06%"
"04/14/2023","16,163.0","16,289.5","16,321.2","16,128.8","","-0.75%"
"04/13/2023","16,285.5","16,356.1","16,376.2","16,211.6","","-0.37%"
"04/12/2023","16,346.1","16,238.8","16,369.5","16,207.0","","0.67%"
"04/11/2023","16,236.7","16,188.0","16,264.9","16,179.1","","0.36%"
"04/10/2023","16,178.8","16,256.1","16,284.9","16,140.4","","-0.42%"
"04/07/2023","16,247.4","16,287.4","16,292.7","16,219.6","","-0.22%"
"04/06/2023","16,283.2","16,275.7","16,313.1","16,233.0","","0.06%"
"04/05/2023","16,273.2","16,317.6","16,390.2","16,254.1","","-0.24%"
"04/04/2023","16,313.0","16,312.8","16,349.6","16,218.5","","0.06%"
"04/03/2023","16,302.9","16,264.5","16,343.5","16,170.3","","0.34%"
"03/31/2023","16,247.7","16,410.3","16,441.1","16,248.8","","-0.93%"
"03/30/2023","16,400.6","16,336.5","16,441.9","16,291.3","","0.43%"
"03/29/2023","16,329.6","16,361.3","16,397.5","16,304.8","","-0.17%"
"03/28/2023","16,356.7","16,369.0","16,403.9","16,292.6","","-0.03%"
"03/27/2023","16,361.3","16,316.6","16,373.6","16,288.7","","0.38%"
"03/24/2023","16,299.9","16,617.1","16,633.2","16,235.5","","-1.89%"
"03/23/2023","16,613.2","16,658.5","16,772.9","16,609.4","","-0.23%"
"03/22/2023","16,651.6","16,522.7","16,746.8","16,508.9","","0.81%"
"03/21/2023","16,518.1","16,469.8","16,555.7","16,433.0","","0.35%"
"03/20/2023","16,460.6","16,414.6","16,483.6","16,329.2","","0.60%"
"03/17/2023","16,361.6","16,316.6","16,397.7","16,283.3","","0.35%"
"03/16/2023","16,305.2","16,252.3","16,358.9","16,225.9","","0.38%"
"03/15/2023","16,243.2","16,512.7","16,533.1","16,157.1","","-1.59%"
"03/14/2023","16,505.8","16,487.4","16,539.6","16,427.7","","0.16%"
"03/13/2023","16,479.7","16,448.8","16,538.4","16,363.7","","0.25%"
"03/10/2023","16,438.1","16,322.7","16,533.8","16,316.6","","0.76%"
"03/09/2023","16,314.4","16,276.2","16,337.4","16,264.6","","0.28%"
"03/08/2023","16,269.4","16,193.5","16,321.7","16,177.0","","0.53%"
"03/07/2023","16,184.4","16,335.8","16,427.5","16,187.3","","-0.87%"
"03/06/2023","16,326.7","16,247.1","16,358.0","16,241.0","","0.40%"
"03/03/2023","16,261.6","16,193.7","16,278.4","16,188.4","","0.47%"
"03/02/2023","16,185.4","16,251.9","16,278.9","16,159.4","","-0.37%"
"03/01/2023","16,245.8","16,128.4","16,290.0","16,110.8","","0.76%"
"02/28/2023","16,123.1","16,193.8","16,237.4","16,118.0","","-0.42%"
"02/27/2023","16,191.6","16,049.4","16,217.5","16,049.4","","0.88%"
"02/24/2023","16,051.0","16,096.8","16,137.9","16,040.3","","-0.23%"
"02/23/2023","16,088.5","16,118.9","16,147.8","16,065.7","","-0.16%"
"02/22/2023","16,113.5","16,171.3","16,230.3","16,111.3","","-0.32%"
"02/21/2023","16,166.0","16,197.3","16,251.0","16,157.6","","-0.14%"
"02/20/2023","16,188.6","16,248.4","16,259.1","16,173.1","","-0.41%"
"02/17/2023","16,254.9","16,178.0","16,265.2","16,132.9","","0.55%"
"02/16/2023","16,165.2","16,253.1","16,284.6","16,147.7","","-0.51%"
"02/15/2023","16,247.3","16,278.3","16,319.2","16,207.5","","-0.13%"
"02/14/2023","16,268.9","16,292.1","16,379.8","16,230.5","","-0.10%"
"02/13/2023","16,285.2","16,161.1","16,305.0","16,124.7","","0.81%"
"02/10/2023","16,154.3","16,208.5","16,273.8","16,140.6","","-0.29%"
"02/09/2023","16,200.6","16,173.6","16,291.5","16,170.6","","0.22%"
"02/08/2023","16,165.2","16,244.5","16,259.0","16,170.6","","-0.46%"
"02/07/2023","16,239.2","16,149.5","16,308.1","16,143.5","","0.56%"
"02/06/2023","16,148.7","16,069.0","16,262.8","16,054.9","","0.48%"
"02/03/2023","16,070.8","16,232.6","16,293.1","16,071.2","","-0.97%"
"02/02/2023","16,228.6","16,457.5","16,524.2","16,196.9","","-1.35%"
"02/01/2023","16,450.5","16,285.1","16,474.7","16,249.9","","1.07%"
"01/31/2023","16,276.7","16,242.5","16,302.4","16,191.5","","0.30%"
"01/30/2023","16,228.0","16,295.4","16,339.0","16,225.2","","-0.31%"
"01/27/2023","16,278.8","16,280.8","16,327.7","16,238.5","","0.03%"
"01/26/2023","16,273.6","16,337.3","16,367.4","16,217.3","","-0.34%"
"01/25/2023","16,328.8","16,207.3","16,349.3","16,198.3","73.41K","0.84%"
"01/24/2023","16,193.4","16,389.5","16,406.9","16,129.1","70.09K","-1.13%"
"01/23/2023","16,378.1","16,371.5","16,473.2","16,349.6","72.10K","0.13%"
"01/20/2023","16,357.0","16,362.2","16,422.7","16,283.3","77.87K","0.05%"
"01/19/2023","16,348.8","16,279.4","16,373.5","16,267.3","103.21K","0.42%"
"01/18/2023","16,279.7","16,363.0","16,432.3","16,243.6","110.22K","-0.46%"
"01/17/2023","16,354.6","16,281.7","16,484.4","16,260.7","109.32K","0.54%"
"01/16/2023","16,267.3","16,408.1","16,466.4","16,248.8","66.81K","-0.77%"
"01/13/2023","16,393.6","16,638.1","16,669.6","16,325.6","98.23K","-1.46%"
"01/12/2023","16,636.5","16,654.5","16,683.2","16,454.2","95.80K","-0.07%"
"01/11/2023","16,648.7","16,718.6","16,735.0","16,604.7","88.07K","-0.38%"
"01/10/2023","16,712.8","16,696.1","16,755.2","16,671.6","94.48K","0.09%"
"01/09/2023","16,698.1","16,628.3","16,753.0","16,572.6","87.56K","0.37%"
"01/06/2023","16,636.6","16,422.2","16,646.3","16,387.6","95.01K","1.34%"
"01/05/2023","16,416.5","16,529.0","16,590.8","16,410.5","81.44K","-0.62%"
"01/04/2023","16,518.5","16,452.2","16,578.9","16,440.5","90.36K","0.40%"
"01/03/2023","16,452.7","16,605.7","16,645.3","16,407.0","94.89K","-0.89%"
"01/02/2023","16,600.7","16,660.3","16,672.0","16,560.5","21.28K","-0.34%"
"12/30/2022","16,657.7","16,695.6","16,717.1","16,560.3","71.67K","-0.19%"
"12/29/2022","16,689.8","16,660.4","16,762.9","16,624.3","59.88K","0.19%"
"12/28/2022","16,657.7","16,668.0","16,762.4","16,614.8","56.11K","-0.01%"
"12/27/2022","16,659.1","16,629.1","16,711.9","16,598.8","68.45K","0.22%"
"12/26/2022","16,622.5","16,545.2","16,638.0","16,528.5","17.61K","0.45%"
"12/23/2022","16,547.2","16,509.7","16,582.5","16,495.6","94.39K","0.26%"
"12/22/2022","16,503.9","16,533.7","16,615.4","16,474.6","97.41K","-0.13%"
"12/21/2022","16,524.8","16,577.7","16,595.2","16,504.8","86.84K","-0.27%"
"12/20/2022","16,568.8","16,542.7","16,631.5","16,524.6","130.62K","0.18%"
"12/19/2022","16,538.5","16,519.3","16,624.6","16,495.1","91.87K","0.22%"
"12/16/2022","16,502.6","16,595.2","16,665.5","16,508.4","97.15K","-0.54%"
"12/15/2022","16,592.5","16,657.5","16,767.7","16,542.1","96.47K","-0.36%"
"12/14/2022","16,653.2","16,648.1","16,677.7","16,537.3","93.61K","0.07%"
"12/13/2022","16,641.3","16,462.0","16,712.3","16,457.3","76.78K","1.10%"
"12/12/2022","16,460.9","16,405.3","16,534.7","16,371.0","73.00K","0.32%"
"12/09/2022","16,407.8","16,493.7","16,536.6","16,371.8","81.85K","-0.49%"
"12/08/2022","16,488.5","16,431.9","16,503.8","16,365.8","89.93K","0.39%"
"12/07/2022","16,424.6","16,350.7","16,498.3","16,305.7","102.29K","0.47%"
"12/06/2022","16,347.3","16,223.9","16,450.7","16,222.3","84.10K","0.76%"
"12/05/2022","16,224.3","16,224.3","16,388.6","16,209.2","91.21K","-0.19%"
"12/02/2022","16,254.9","16,377.2","16,444.1","16,087.0","82.36K","-0.72%"
"12/01/2022","16,372.2","16,371.8","16,435.5","16,169.9","108.46K","0.03%"
"11/30/2022","16,367.1","16,260.4","16,407.2","16,186.9","92.39K","0.69%"
"11/29/2022","16,254.7","16,257.1","16,362.8","16,245.5","75.32K","0.03%"
"11/28/2022","16,249.8","16,271.2","16,504.7","16,206.2","78.61K","-0.24%"
"11/25/2022","16,289.0","16,306.2","16,346.9","16,228.1","70.33K","-0.08%"
"11/24/2022","16,302.0","16,310.8","16,354.7","16,263.1","68.70K","-0.02%"
"11/23/2022","16,304.6","16,175.0","16,322.6","16,151.6","74.61K","0.84%"
"11/22/2022","16,169.0","16,094.3","16,181.3","16,088.8","79.34K","0.50%"
"11/21/2022","16,088.6","16,186.4","16,211.5","16,062.1","82.28K","-0.65%"
"11/18/2022","16,193.2","16,229.5","16,310.3","16,177.7","95.24K","-0.19%"
"11/17/2022","16,223.8","16,218.8","16,301.4","16,139.4","98.98K","0.08%"
"11/16/2022","16,211.5","16,066.3","16,283.3","16,046.1","104.02K","0.86%"
"11/15/2022","16,074.1","16,017.7","16,280.7","15,966.9","104.80K","0.34%"
"11/14/2022","16,019.2","16,055.4","16,070.4","15,933.9","103.49K","-0.10%"
"11/11/2022","16,035.3","16,014.8","16,053.8","15,718.8","114.14K","0.12%"
"11/10/2022","16,016.3","15,675.2","16,036.8","15,586.5","128.91K","2.17%"
"11/09/2022","15,676.8","15,808.0","15,828.4","15,643.9","117.25K","-0.83%"
"11/08/2022","15,808.0","15,736.4","15,845.7","15,649.5","100.83K","0.46%"
"11/07/2022","15,734.8","15,591.8","15,758.4","15,529.2","94.61K","0.40%"
"11/04/2022","15,672.1","15,301.1","15,681.5","15,288.5","86.40K","2.40%"
"11/03/2022","15,304.2","15,358.7","15,420.7","15,268.1","76.16K","-0.35%"
"11/02/2022","15,358.7","15,426.6","15,605.9","15,349.3","77.51K","-0.45%"
"11/01/2022","15,428.1","15,407.9","15,551.6","15,383.6","71.16K","0.10%"
"10/31/2022","15,412.5","15,464.0","15,535.4","15,393.8","75.38K","-0.50%"
"10/28/2022","15,490.5","15,509.0","15,558.8","15,431.4","76.80K","-0.10%"
"10/27/2022","15,505.8","15,690.4","15,713.8","15,496.5","111.06K","-1.17%"
"10/26/2022","15,688.9","15,563.8","15,706.0","15,467.6","84.47K","0.80%"
"10/25/2022","15,563.8","15,385.5","15,582.5","15,379.3","74.14K","1.14%"
"10/24/2022","15,388.6","15,419.0","15,472.1","15,281.1","91.42K","-0.15%"
"10/21/2022","15,411.2","15,232.1","15,423.7","15,165.8","93.08K","1.18%"
"10/20/2022","15,232.1","15,141.7","15,328.7","15,101.8","92.86K","0.61%"
"10/19/2022","15,140.2","15,236.1","15,267.0","15,115.4","89.07K","-0.66%"
"10/18/2022","15,240.8","15,231.0","15,272.0","15,172.7","99.16K","0.04%"
"10/17/2022","15,234.1","14,999.3","15,255.8","14,988.5","88.45K","1.62%"
"10/14/2022","14,991.6","15,011.3","15,115.0","14,971.5","108.77K","-0.15%"
"10/13/2022","15,014.4","14,895.9","15,060.5","14,793.2","95.43K","0.76%"
"10/12/2022","14,900.5","14,903.6","14,970.9","14,842.1","93.41K","0.01%"
"10/11/2022","14,899.0","14,850.7","15,008.0","14,835.4","127.39K","0.31%"
"10/10/2022","14,852.2","14,845.9","14,919.6","14,820.1","97.42K","-0.02%"
"10/07/2022","14,855.0","14,863.1","14,969.4","14,829.1","78.73K","-0.08%"
"10/06/2022","14,867.6","15,003.2","15,079.5","14,860.0","89.45K","-0.95%"
"10/05/2022","15,010.8","15,220.6","15,229.8","14,936.3","88.93K","-1.37%"
"10/04/2022","15,219.1","15,032.3","15,243.5","14,981.4","86.26K","1.25%"
"10/03/2022","15,030.7","14,917.5","15,061.3","14,896.1","97.80K","0.75%"
"09/30/2022","14,919.0","14,977.7","15,021.9","14,818.5","94.24K","-0.39%"
"09/29/2022","14,977.7","14,852.6","14,977.7","14,704.5","96.46K","0.83%"
"09/28/2022","14,854.1","14,503.1","14,878.5","14,444.1","104.59K","2.42%"
"09/27/2022","14,503.1","14,532.1","14,645.2","14,465.3","104.40K","-0.19%"
"09/26/2022","14,530.6","14,559.9","14,672.8","14,381.0","109.96K","-0.26%"
"09/23/2022","14,568.9","14,768.8","14,791.3","14,532.8","91.08K","-1.31%"
"09/22/2022","14,762.8","14,750.6","14,875.4","14,705.6","103.98K","0.10%"
"09/21/2022","14,747.6","14,935.1","14,965.0","14,713.1","87.61K","-1.25%"
"09/20/2022","14,933.6","15,008.0","15,049.9","14,909.6","73.14K","-0.49%"
"09/19/2022","15,006.5","14,965.0","15,015.4","14,922.6","63.36K","0.23%"
"09/16/2022","14,972.4","14,893.5","15,003.8","14,869.8","73.05K","0.52%"
"09/15/2022","14,895.0","14,870.7","14,920.3","14,826.0","69.25K","0.11%"
"09/14/2022","14,878.2","14,805.5","14,939.3","14,781.7","87.94K","0.51%"
"09/13/2022","14,802.5","15,016.6","15,127.7","14,796.5","77.86K","-1.42%"
"09/12/2022","15,015.1","14,943.7","15,129.4","14,914.0","62.52K","0.87%"
"09/09/2022","14,885.8","14,890.5","14,994.1","14,872.5","76.58K","-0.01%"
"09/08/2022","14,887.5","14,913.5","14,938.2","14,789.3","86.50K","-0.18%"
"09/07/2022","14,915.0","14,739.1","14,929.9","14,655.5","82.81K","1.18%"
"09/06/2022","14,740.6","14,789.7","14,864.2","14,679.6","101.66K","-0.34%"
"09/05/2022","14,791.2","14,817.5","14,817.5","14,733.5","67.29K","-0.21%"
"09/02/2022","14,822.0","14,796.7","14,944.2","14,781.7","69.10K","0.17%"
"09/01/2022","14,796.7","14,918.7","14,951.4","14,744.6","85.99K","-0.86%"
"08/31/2022","14,924.6","14,859.3","14,955.8","14,795.5","87.75K","0.45%"
"08/30/2022","14,857.8","14,886.1","14,920.1","14,811.8","90.38K","-0.20%"
"08/29/2022","14,887.5","14,788.3","14,936.7","14,690.5","59.98K","0.88%"
"08/26/2022","14,757.2","14,780.0","14,946.8","14,736.8","61.08K","-0.15%"
"08/25/2022","14,780.0","14,793.0","14,868.9","14,741.5","82.65K","-0.09%"
"08/24/2022","14,793.0","14,789.0","14,843.5","14,708.4","67.71K","0.05%"
"08/23/2022","14,786.0","14,800.2","14,861.7","14,703.0","82.52K","-0.08%"
"08/22/2022","14,797.2","14,892.9","14,946.0","14,771.9","88.10K","-0.59%"
"08/19/2022","14,885.4","14,960.5","14,997.9","14,879.5","76.76K","-0.50%"
"08/18/2022","14,960.5","15,027.8","15,108.8","14,945.7","78.47K","-0.47%"
"08/17/2022","15,030.8","15,013.0","15,063.3","14,977.6","92.06K","0.10%"
"08/16/2022","15,016.0","14,975.8","15,051.4","14,943.7","63.72K","0.27%"
"08/15/2022","14,975.8","15,047.8","15,104.7","14,965.5","65.15K","-0.45%"
"08/12/2022","15,043.4","15,228.6","15,247.8","15,011.1","80.39K","-1.25%"
"08/11/2022","15,233.0","15,311.6","15,336.2","15,203.3","84.94K","-0.51%"
"08/10/2022","15,311.6","15,164.8","15,417.2","15,148.5","88.63K","0.98%"
"08/09/2022","15,163.3","15,166.5","15,216.8","15,130.7","80.78K","-0.01%"
"08/08/2022","15,165.1","15,158.3","15,210.8","15,128.5","67.99K","0.04%"
"08/05/2022","15,159.5","15,299.8","15,310.3","15,102.5","82.71K","-0.90%"
"08/04/2022","15,297.3","15,158.6","15,312.5","15,142.2","79.57K","0.95%"
"08/03/2022","15,153.0","15,139.7","15,225.7","15,095.2","80.08K","0.10%"
